Vibration_01,Vibration_02,Vibration_03,Temperature_01,RPM_Sensor_01,Failure Type,Target,Failure Type Name
6.754490225,4.485632445,3.208287874,38.71552881,386.6009666,1,1,Trimmer Bearing Fault
4.486954993,3.961196603,3.796317161,45.95127561,399.0500591,3,1,No Failure
7.86978428,2.144266222,3.429545404,31.20323837,394.2770782,1,1,Trimmer Bearing Fault
5.4172127,3.801339232,5.09741529,34.79334844,447.4489592,1,1,Trimmer Bearing Fault
4.654038231,3.885609262,6.203587123,36.86114568,340.4441222,2,1,Drill Issue
5.5211674,6.555197117,4.598282758,41.96458768,399.5233534,2,1,Drill Issue
2.252392833,3.258790439,5.102361408,40.44992655,389.8118812,2,1,Drill Issue
5.474294457,3.536996504,2.310824951,43.35059989,373.2691529,1,1,Trimmer Bearing Fault
4.011141312,3.946122711,3.275826751,39.64477129,365.2267304,2,1,Drill Issue
5.758551617,2.188938003,5.327281832,37.00793236,414.7014672,1,1,Trimmer Bearing Fault
7.567545551,3.877199112,6.259530353,47.48046813,362.6583039,1,1,Trimmer Bearing Fault
4.432563709,2.431982162,3.386879288,44.88221106,407.1946893,1,1,Trimmer Bearing Fault
7.441089896,5.390872088,3.674775287,32.45381143,416.8243013,1,1,Trimmer Bearing Fault
4.516832429,3.075652409,4.956714328,38.73414467,352.7639454,1,1,Trimmer Bearing Fault
2.651909252,2.049482197,2.137858308,40.37602102,418.4667403,1,1,Trimmer Bearing Fault
4.922520564,3.316007749,2.07241263,32.66701594,360.034655,1,1,Trimmer Bearing Fault
4.06629602,5.555468591,5.209482464,28.33652974,414.1443581,1,1,Trimmer Bearing Fault
6.651241753,2.627497603,2.064085052,42.00324379,364.7778536,1,1,Trimmer Bearing Fault
7.257734333,5.364620867,2.462628049,41.91089434,375.8645758,1,1,Trimmer Bearing Fault
3.521947587,2.408990213,5.708725546,48.45788709,361.9470345,2,1,Drill Issue
2,4.384771682,3.126634655,41.89554285,346.0977317,2,1,Drill Issue
4.368487282,2.83606176,6.067436605,36.75082928,339.3194594,2,1,Drill Issue
2.0104776,4.918496057,3.431098435,45.65104602,356.94984,2,1,Drill Issue
3.775892531,3.340082805,4.52766951,32.7153619,330.1134235,2,1,Drill Issue
5.121309371,4.545815387,6.772708519,46.92823064,385.3272835,1,1,Trimmer Bearing Fault
4.919489775,3.805978316,5.872935123,34.20503997,446.5722737,1,1,Trimmer Bearing Fault
2.746840427,2.227130765,3.540970766,30.61639313,341.6028927,2,1,Drill Issue
2.004808801,4.817530816,2.880758332,31.28701304,398.4134059,2,1,Drill Issue
3.400210419,6.266857782,6.292815146,48.72546369,421.6130621,2,1,Drill Issue
6.350593982,5.762594949,2.089851328,45.7491031,424.2460073,1,1,Trimmer Bearing Fault
6.634906465,3.289476914,3.289483913,31.0034335,381.9765776,1,1,Trimmer Bearing Fault
6.90275479,2.050740096,2.052120728,27.37404579,448.6458631,1,1,Trimmer Bearing Fault
5.193159245,3.823423659,3.851246184,43.63854871,329.974898,2,1,Drill Issue
2.537494372,2.688079338,2.446180893,39.8101054,411.6904763,3,1,No Failure
5.694547758,3.815238332,4.739770992,38.79187372,369.5415579,1,1,Trimmer Bearing Fault
7.223524971,3.045405476,2.462731675,30.66757219,427.1472565,1,1,Trimmer Bearing Fault
2,3.130220463,4.229037447,30.9349919,303.1846251,2,1,Drill Issue
3.721085197,5.846500711,4.920623201,38.65149032,394.9894689,2,1,Drill Issue
2,4.682021583,6.656293881,48.99206698,398.4302159,2,1,Drill Issue
4.264913966,5.50382138,6.229271444,39.95469809,386.5536997,2,1,Drill Issue
4.467036025,4.717326913,2.660758487,42.33611246,437.8315594,1,1,Trimmer Bearing Fault
3.327358215,3.849784319,4.27892038,29.67178691,381.6988658,1,1,Trimmer Bearing Fault
2,2.792306666,7.220853564,36.06702048,343.3882904,2,1,Drill Issue
4.725798353,2,3.097682011,42.33514063,429.9064067,1,1,Trimmer Bearing Fault
4.256414521,3.786487654,2.308666805,48.93022393,363.2192588,3,1,No Failure
4.974318659,5.332198817,3.165181463,36.69361692,434.3130518,1,1,Trimmer Bearing Fault
5.180231916,2.6676454,4.127373034,45.10361449,385.7687213,1,1,Trimmer Bearing Fault
2,4.775465291,3.160025679,37.87851635,317.4250315,2,1,Drill Issue
4.675606985,4.362141103,5.117739757,31.48353164,367.2851516,1,1,Trimmer Bearing Fault
7.60198884,2.221116455,3.905600132,33.18829246,360.5275944,1,1,Trimmer Bearing Fault
4.494598316,2.356544499,2,40.22866518,369.7316241,1,1,Trimmer Bearing Fault
3.864922991,3.013286559,3.734390988,47.70852494,397.7549398,2,1,Drill Issue
2.066475256,4.643955137,2.924713155,31.87228843,398.4302159,2,1,Drill Issue
3.328859684,4.693508744,6.326388483,39.47228304,429.6896959,1,1,Trimmer Bearing Fault
6.300388429,3.185136818,3.72993296,44.34849762,443.7773727,1,1,Trimmer Bearing Fault
5.331073088,5.488023638,3.267064084,30.57410794,338.5581553,2,1,Drill Issue
6.011599652,2.148753912,2.534519039,35.37488438,378.0041667,1,1,Trimmer Bearing Fault
4.430425897,4.400494427,6.068630485,36.01988847,409.5389531,2,1,Drill Issue
3.14450331,5.31420857,2.797286305,32.53758758,449.7630733,1,1,Trimmer Bearing Fault
6.703802405,3.322255936,3.219559237,31.71320072,443.5202549,1,1,Trimmer Bearing Fault
7.187136176,2,2.062845429,49.18343537,380.256104,1,1,Trimmer Bearing Fault
4.469520512,2.037821294,5.642740119,33.48146369,413.2914387,1,1,Trimmer Bearing Fault
3.445047347,5.894189926,5.99206715,38.24066172,310.3377364,2,1,Drill Issue
3.630741466,4.323774661,2.404657605,44.17745425,376.2545271,1,1,Trimmer Bearing Fault
4.774399063,2.12510058,3.844960683,34.03690912,367.9283666,1,1,Trimmer Bearing Fault
4.886240345,3.234277827,4.764051235,38.98367446,352.8568558,1,1,Trimmer Bearing Fault
5.536575348,3.27711058,2.494387529,45.36248015,362.8596931,1,1,Trimmer Bearing Fault
2.247459127,2.974375215,4.440276285,31.3797609,315.4055239,2,1,Drill Issue
5.557433191,4.186024358,2,34.82896753,432.4316882,1,1,Trimmer Bearing Fault
6.398708305,2.543550565,4.76462759,37.3493507,383.8260715,1,1,Trimmer Bearing Fault
2.627030569,4.283781574,5.621799809,37.31045847,398.4302159,2,1,Drill Issue
3.649256318,4.815664306,6.591087059,38.25886149,350.9121932,2,1,Drill Issue
2.221202539,4.908487326,5.079117441,41.60772495,399.0280327,2,1,Drill Issue
5.419114628,4.317792396,3.856675797,42.28315529,393.838892,1,1,Trimmer Bearing Fault
7.792557833,2.735871487,3.790513512,32.63919716,415.1956104,1,1,Trimmer Bearing Fault
4.046601115,4.296656463,3.083341954,30.83866112,441.9846305,1,1,Trimmer Bearing Fault
5.571006975,2.690597296,4.581182163,48.23332502,395.8663754,1,1,Trimmer Bearing Fault
3.549244404,3.33389181,4.057933342,35.05735797,351.7545662,3,1,No Failure
2.570512094,7.367420951,6.503014606,41.93583802,371.112415,2,1,Drill Issue
2.156170162,3.218069719,6.627085293,33.75510198,398.0036849,2,1,Drill Issue
3.053468819,2.660705989,3.42244741,39.97608314,397.0071688,1,1,Trimmer Bearing Fault
2,4.073305497,5.058599641,40.07399711,387.0017305,2,1,Drill Issue
4.778232863,3.952167311,4.741099379,31.87027358,369.606863,1,1,Trimmer Bearing Fault
4.025699011,5.507925877,4.305045276,33.33295261,386.4130852,2,1,Drill Issue
2.714915513,2.210384386,2.01237245,39.90848955,417.6433428,1,1,Trimmer Bearing Fault
3.160904039,3.937366636,4.385731197,36.66064549,406.229309,1,1,Trimmer Bearing Fault
3.650092454,2,3.80206117,44.83246037,431.5289823,1,1,Trimmer Bearing Fault
4.56845159,2.301624573,2.212177946,44.96219574,384.0258427,1,1,Trimmer Bearing Fault
3.30814923,2.293354836,2,39.73012194,445.6905721,1,1,Trimmer Bearing Fault
5.596694433,5.707810444,2.696523815,49.49947087,413.2269086,1,1,Trimmer Bearing Fault
4.289114594,3.208617176,5.188804995,42.32246401,387.50901,1,1,Trimmer Bearing Fault
3.461544133,5.564377688,2.430525357,39.15381642,333.7268711,2,1,Drill Issue
2.567062998,4.398665092,3.667583205,42.52290851,381.9656643,1,1,Trimmer Bearing Fault
2.559948169,3.879461942,7.094486619,39.05457009,327.2599079,2,1,Drill Issue
4.508190687,3.198935915,4.836461097,36.66692299,396.7488375,3,1,No Failure
5.660060738,2.728744742,3.741942519,48.21185369,363.0761494,1,1,Trimmer Bearing Fault
2.981577502,4.987051155,6.514547172,44.83534465,337.5619153,2,1,Drill Issue
2.522338371,7.250999217,4.685788787,42.80400378,337.9225186,2,1,Drill Issue
2.813125021,4.20843154,4.800821128,45.35119684,337.7635688,2,1,Drill Issue
5.105329464,4.212208949,2.833550298,41.14481687,378.9830954,1,1,Trimmer Bearing Fault
2.106309925,5.525307552,5.341168543,45.3634183,331.9118606,2,1,Drill Issue
2.675320782,4.303408055,5.375386203,42.00319694,347.7923482,2,1,Drill Issue
3.090203117,4.171195994,3.280883896,40.29596034,369.0403707,2,1,Drill Issue
4.039748615,2.328596319,2.915475362,43.28124181,423.6155256,1,1,Trimmer Bearing Fault
2.036165327,2,6.063441018,36.65282196,352.2785183,1,1,Trimmer Bearing Fault
5.612227095,2,3.007594416,43.97284455,427.696527,1,1,Trimmer Bearing Fault
3.294562097,2.488987958,3.139937262,29.36588128,358.1022723,1,1,Trimmer Bearing Fault
4.745289632,2.203816471,2.695257546,40.77702856,390.1870312,1,1,Trimmer Bearing Fault
5.989376623,2,4.86082356,44.87663358,381.9311181,1,1,Trimmer Bearing Fault
7.366362006,5.504385199,4.585198192,30.98386566,367.5412176,1,1,Trimmer Bearing Fault
4.960866357,3.189910391,3.061171696,40.13125145,363.4492565,1,1,Trimmer Bearing Fault
5.882676525,4.614915297,3.708700858,33.97789307,396.1850935,2,1,Drill Issue
6.824129143,2.180152404,3.100418041,35.12983171,366.1428698,1,1,Trimmer Bearing Fault
6.193470123,2.266129266,2,49.06361087,375.2598357,1,1,Trimmer Bearing Fault
5.310563014,4.156447046,3.59097582,36.92156624,398.6646991,3,1,No Failure
3.782485321,2.077928344,2.242868942,36.1915663,426.9706799,1,1,Trimmer Bearing Fault
6.768733899,2.273644537,4.620114677,33.24607287,420.9648073,3,1,No Failure
4.160037455,4.008919554,2.225881162,40.40746871,404.7764108,1,1,Trimmer Bearing Fault
2.416933573,6.830426438,4.994523536,27.85123494,337.4874276,2,1,Drill Issue
5.618783623,2.048180401,4.607711458,47.48566749,397.6578511,3,1,No Failure
3.876638967,2.23341118,2.789732709,40.563428,360.4993018,1,1,Trimmer Bearing Fault
3.356974384,2.075562136,3.712623954,29.01330632,380.538848,3,1,No Failure
5.650775253,2.733407728,4.569757206,31.16167754,444.2753094,1,1,Trimmer Bearing Fault
4.737987073,2.92631991,2.167116125,41.42402739,394.3343511,3,1,No Failure
2.323202577,7.526408099,6.05234835,41.41503406,355.955681,2,1,Drill Issue
2.461499002,7.012878683,4.118424254,35.72367039,358.5352864,2,1,Drill Issue
2,5.293688056,4.091202231,45.53631804,396.5301758,2,1,Drill Issue
2,4.319282114,6.92496443,40.59120501,304.3552419,2,1,Drill Issue
2.673835938,5.548176819,3.621102502,39.61835627,394.9701048,2,1,Drill Issue
6.862180457,4.616824594,3.581101576,42.58519634,377.5996816,1,1,Trimmer Bearing Fault
5.644058678,4.16013818,2.045097325,49.62528265,389.4092052,1,1,Trimmer Bearing Fault
4.15478652,5.05250619,3.845644879,31.26506925,417.364829,1,1,Trimmer Bearing Fault
3.772365242,3.212174942,3.467383526,39.01110595,440.0661846,1,1,Trimmer Bearing Fault
4.646152927,2.366703677,4.028885452,29.39524762,446.8141643,1,1,Trimmer Bearing Fault
4.55448229,6.397976064,7.71153704,49.16002004,342.647662,2,1,Drill Issue
3.101705021,6.03845257,6.005374938,42.35739784,398.4302159,2,1,Drill Issue
5.735011162,2,3.419509321,28.64629332,387.6543966,1,1,Trimmer Bearing Fault
2.029703252,6.282077125,5.764717373,38.84795591,397.0289676,2,1,Drill Issue
2.870781291,2,4.393014828,30.06649981,410.559593,1,1,Trimmer Bearing Fault
4.221482737,3.944885029,6.389453338,43.65821977,448.3103023,1,1,Trimmer Bearing Fault
5.140890154,3.513091574,5.282256851,42.80034565,380.8229821,1,1,Trimmer Bearing Fault
3.844657935,4.975535243,4.718823174,45.05690129,354.6713071,1,1,Trimmer Bearing Fault
6.094504782,2.084643052,6.944133246,38.80412292,353.1916263,1,1,Trimmer Bearing Fault
4.408084068,4.633229633,4.12810145,35.59562086,400.8334448,1,1,Trimmer Bearing Fault
4.447896498,2.171710412,5.934977817,33.72148511,401.0296728,1,1,Trimmer Bearing Fault
3.680910716,3.197271278,4.377906803,35.48379094,443.7406106,1,1,Trimmer Bearing Fault
3.293107886,4.554839986,5.863374938,41.60088756,356.4477204,2,1,Drill Issue
3.492328157,4.185209964,2,34.40849343,360.5711115,1,1,Trimmer Bearing Fault
3.099882644,3.653067543,3.13596663,40.957802,408.1121536,1,1,Trimmer Bearing Fault
3.484559322,6.271958131,7.023605992,33.96500631,341.0182945,2,1,Drill Issue
4.029490435,4.942110651,3.698257476,40.14099504,339.6998445,2,1,Drill Issue
4.500953238,2.083974299,2.176228155,35.39759703,413.4564307,1,1,Trimmer Bearing Fault
4.897864962,3.004777986,2.896915232,41.56074713,371.8772996,2,1,Drill Issue
7.267244191,2.25318113,2,32.25335504,440.7942068,1,1,Trimmer Bearing Fault
2,5.48744332,5.787583965,45.48957782,335.1685182,2,1,Drill Issue
6.691977003,6.343624333,4.832289669,40.6662641,369.2871452,2,1,Drill Issue
2.394263787,5.444194031,4.262994238,42.90491457,395.3982185,2,1,Drill Issue
4.264332064,2,4.902073774,31.98333166,386.4464841,1,1,Trimmer Bearing Fault
2.758235529,5.413399859,6.322639979,45.44393861,374.219376,2,1,Drill Issue
3.123519613,3.41171839,5.272899747,35.97474102,413.4389019,1,1,Trimmer Bearing Fault
4.354678242,3.095511625,5.957251991,37.25233583,367.3880645,3,1,No Failure
4.111709521,3.702484076,2,39.92049826,359.8888395,1,1,Trimmer Bearing Fault
2,2.107292312,3.033094955,38.64849864,370.6871853,2,1,Drill Issue
3.195359651,2.251494504,2,33.00166943,424.1400548,1,1,Trimmer Bearing Fault
2.786528573,4.664480283,5.644170237,39.25180073,325.4257576,2,1,Drill Issue
6.745533049,2,2.603701366,33.14350984,379.7320388,1,1,Trimmer Bearing Fault
4.893072032,2,4.845082398,43.61882718,445.3884203,1,1,Trimmer Bearing Fault
2,5.384600084,3.48718196,37.00799147,349.8904662,2,1,Drill Issue
2.620462671,4.533635684,6.874863151,41.17912873,352.0011816,2,1,Drill Issue
5.167020198,5.344386334,3.600889765,33.19182388,440.389421,1,1,Trimmer Bearing Fault
6.074452018,5.876009634,5.286223877,34.41106783,410.229283,1,1,Trimmer Bearing Fault
2.855935787,6.484370548,3.31117028,42.53401955,296.2030896,2,1,Drill Issue
4.489650481,2.362132774,2.495809172,36.50710687,413.4170952,3,1,No Failure
4.703263138,4.687547372,5.647217603,31.34448437,433.9260267,1,1,Trimmer Bearing Fault
4.673724653,3.659845393,3.036073485,41.18839494,354.3536127,1,1,Trimmer Bearing Fault
7.214033005,3.498646597,6.171559627,29.60249699,407.6396944,1,1,Trimmer Bearing Fault
5.003752873,4.790561422,4.426518452,38.06544343,382.3784866,1,1,Trimmer Bearing Fault
3.722915695,3.977503361,3.33944285,34.04533994,402.0533988,3,1,No Failure
5.367411825,2.985538571,2.167308548,37.68787153,410.4218136,1,1,Trimmer Bearing Fault
3.870101943,3.631710348,2.412031481,44.8553969,387.3853671,1,1,Trimmer Bearing Fault
4.075263554,2.031959915,4.593909909,47.31337828,387.6752118,1,1,Trimmer Bearing Fault
4.937953927,2.37718361,3.069552658,32.98886837,398.7821554,1,1,Trimmer Bearing Fault
2.5386698,6.363486796,2.595878646,36.31470689,415.5061673,1,1,Trimmer Bearing Fault
3.470739836,2.765883477,2.039801293,28.63917968,395.7615534,1,1,Trimmer Bearing Fault
6.72610797,2.171227797,2.305400308,44.83746204,445.635419,1,1,Trimmer Bearing Fault
2.872113817,6.212499219,3.607470462,36.73138397,356.5878497,2,1,Drill Issue
2,5.417770254,6.27569823,41.46288809,350.8418618,2,1,Drill Issue
3.321679729,2.976238871,5.655490262,33.66520777,401.6815444,1,1,Trimmer Bearing Fault
4.96605134,3.770778503,4.686918406,41.02000907,367.217209,1,1,Trimmer Bearing Fault
3.16000944,4.541397593,4.457746404,44.49549934,445.1444351,1,1,Trimmer Bearing Fault
2.011836785,5.122625436,7.276952998,43.56484122,349.525272,2,1,Drill Issue
2,4.965633067,3.9222217,35.98669349,412.9461075,2,1,Drill Issue
5.02521373,2.284465897,5.230476672,31.39107486,375.2834003,3,1,No Failure
2.534875048,4.938651192,2.731240721,40.12618332,442.1550829,1,1,Trimmer Bearing Fault
5.158520127,6.159845015,5.838531864,44.47917456,444.7764045,1,1,Trimmer Bearing Fault
4.230914143,2.799849678,4.063242621,39.61352849,439.1034072,1,1,Trimmer Bearing Fault
5.496206312,2,2.201133628,36.41545615,422.6981371,1,1,Trimmer Bearing Fault
6.086995152,2.162808239,4.6117134,38.83496614,388.9164731,3,1,No Failure
5.759081694,2,2.52871868,47.44529044,443.9707412,1,1,Trimmer Bearing Fault
2.207307258,5.544845507,3.326782294,49.54883277,432.7651746,1,1,Trimmer Bearing Fault
6.005175546,6.73267647,4.389003717,37.55312249,351.8755647,2,1,Drill Issue
3.315902872,3.65888363,3.316876033,46.67037958,318.8589345,2,1,Drill Issue
3.479994485,3.62011805,3.662107096,35.141194,379.0198666,2,1,Drill Issue
4.748684818,2.747977434,3.43646248,43.4908803,391.5730188,1,1,Trimmer Bearing Fault
4.307229911,2.390817693,2,30.99711063,389.7091142,1,1,Trimmer Bearing Fault
5.427466282,3.350973076,3.46485104,41.93894336,370.5070433,1,1,Trimmer Bearing Fault
2,4.557252308,6.042225637,40.95209409,327.4803219,2,1,Drill Issue
6.947651144,2.980021497,4.564335515,32.26948611,375.9730979,1,1,Trimmer Bearing Fault
5.019645913,5.376185529,3.579714068,41.06380222,378.2941316,2,1,Drill Issue
2.63270668,6.339195246,2.964635741,40.92712717,342.7707939,2,1,Drill Issue
2.256079608,4.610776935,5.187517412,32.145995,313.885206,2,1,Drill Issue
5.911548217,3.421716473,2.145197007,41.29709092,368.1621899,1,1,Trimmer Bearing Fault
6.205255052,2.066104957,2.770504518,47.13002922,370.7926117,1,1,Trimmer Bearing Fault
5.00240248,6.422967902,3.842356602,48.52024315,346.5448372,2,1,Drill Issue
5.521278114,3.0646691,2.627214958,44.07763227,413.6709734,1,1,Trimmer Bearing Fault
2.04759736,3.414391843,5.935378296,28.19883422,381.3207554,2,1,Drill Issue
5.735766809,3.82728582,4.652229584,42.24793937,355.8586712,2,1,Drill Issue
5.831827796,2.048688306,2.909444325,30.69055243,439.6445874,1,1,Trimmer Bearing Fault
2.975987286,7.178390959,4.684857053,34.91109801,398.4302159,2,1,Drill Issue
6.407039759,4.201899784,2.339299019,39.95548378,404.3221388,1,1,Trimmer Bearing Fault
4.52267587,5.963364056,6.864230181,47.73385591,365.9406795,2,1,Drill Issue
3.099954742,5.015456134,3.351169959,38.95486574,424.7215098,2,1,Drill Issue
2.425216987,4.764251201,6.025801579,45.71143293,387.9516212,2,1,Drill Issue
5.466832715,3.577460095,2.475417013,43.21191389,374.0150415,1,1,Trimmer Bearing Fault
2.182241612,5.474296136,2.979181831,33.90427537,354.5397918,2,1,Drill Issue
2.333168208,6.541644365,3.680658668,37.25605004,405.0355145,2,1,Drill Issue
5.71923897,3.747850561,4.655542604,45.27458278,407.3234244,1,1,Trimmer Bearing Fault
5.78740702,5.117318036,3.063798328,32.61047282,447.886114,1,1,Trimmer Bearing Fault
5.676838475,2.503691276,2.167185612,44.00445188,411.5259132,1,1,Trimmer Bearing Fault
5.294089315,2.392296605,3.99652059,46.80458798,352.9371941,1,1,Trimmer Bearing Fault
6.487585068,3.398845539,2.140707444,38.57814743,387.7837075,1,1,Trimmer Bearing Fault
6.475136983,5.500285044,2.167081562,39.00858525,358.2279567,1,1,Trimmer Bearing Fault
6.867399263,2,5.998062334,36.30911201,353.1263784,1,1,Trimmer Bearing Fault
3.965793736,4.907548282,6.715202632,36.89681253,388.8596342,2,1,Drill Issue
2.673105547,4.034976678,2.504966337,44.5073448,423.4914865,1,1,Trimmer Bearing Fault
5.289289165,2.408967842,2,48.55534925,374.7273505,1,1,Trimmer Bearing Fault
3.260008975,4.15721935,2.088611969,45.36901988,371.8716916,1,1,Trimmer Bearing Fault
7.559368845,2.266252581,5.203427819,29.71974967,416.6614139,1,1,Trimmer Bearing Fault
2.570368779,6.433403407,5.336440503,34.04488517,352.288816,2,1,Drill Issue
4.345844576,6.749848206,6.101696952,38.24083518,398.5128213,2,1,Drill Issue
4.965230317,6.789398418,3.630394326,33.09771333,314.8750373,2,1,Drill Issue
2,3.958724422,7.198070801,43.62891517,363.9544138,2,1,Drill Issue
3.735699188,3.046566277,5.038174652,33.08920272,369.6157436,2,1,Drill Issue
3.199379023,4.738583574,3.25236544,41.52514887,375.4695922,2,1,Drill Issue
2.689773983,3.399816252,4.686814779,43.13021574,356.1004262,2,1,Drill Issue
2,6.74675463,3.641121316,39.67778327,330.8049083,2,1,Drill Issue
2.439918128,4.805763895,3.134258501,47.74700335,353.5289743,2,1,Drill Issue
5.174532673,2.47079616,5.592996915,47.84332063,437.5641966,1,1,Trimmer Bearing Fault
5.238617539,5.034061359,3.755585951,38.8948307,375.210553,1,1,Trimmer Bearing Fault
3.204898994,5.355032808,4.147889501,38.42222739,362.9668558,2,1,Drill Issue
5.767649926,2,2.767944257,48.34100902,383.1972658,1,1,Trimmer Bearing Fault
6.5270765,4.056798477,2.769777777,46.97384197,411.0087313,1,1,Trimmer Bearing Fault
2.284484138,7.438034044,6.578528036,36.50784664,330.8086443,2,1,Drill Issue
2.952524823,4.623085045,6.795761293,30.2325297,357.8416346,2,1,Drill Issue
3.166748047,7.446702437,6.162561379,39.30422458,361.7200771,2,1,Drill Issue
7.377824184,3.199275626,4.847757881,41.7709667,429.3859191,1,1,Trimmer Bearing Fault
2.678977714,4.999954714,3.734690419,37.98025793,398.4302159,2,1,Drill Issue
2,5.442992783,3.302727195,40.38168692,323.9619683,2,1,Drill Issue
5.860756457,4.307086126,2.025314745,36.16006625,424.7520613,1,1,Trimmer Bearing Fault
3.752380847,2,4.522920185,28.64589478,365.7759689,1,1,Trimmer Bearing Fault
5.368733209,3.082497341,2.742975991,46.06317763,407.5156232,1,1,Trimmer Bearing Fault
4.443404456,5.642979559,4.917320344,31.36777201,378.301479,2,1,Drill Issue
3.286265584,2.514466022,5.543446072,27.57752198,407.7218295,1,1,Trimmer Bearing Fault
2.952302543,5.679507536,6.791848419,40.7298196,351.553472,2,1,Drill Issue
2.726492609,3.361776411,4.634052142,40.0760286,344.7680779,2,1,Drill Issue
3.151108183,5.986673102,4.024141869,38.36091689,391.4347845,2,1,Drill Issue
6.156926433,3.85524689,5.374671113,44.10923414,430.1312257,1,1,Trimmer Bearing Fault
3.184166377,2,3.855672842,38.57668223,394.3424232,1,1,Trimmer Bearing Fault
3.743854329,2.293240628,3.702990757,32.95938927,370.3967434,1,1,Trimmer Bearing Fault
3.074043936,4.333125388,2,33.11327897,444.1558917,1,1,Trimmer Bearing Fault
3.911531799,3.310023249,5.564688189,30.33902085,404.0695515,2,1,Drill Issue
2.154807118,4.42345668,3.398450707,29.79290194,335.90856,2,1,Drill Issue
2.624243721,6.187588806,5.925534581,36.7281039,360.6471419,2,1,Drill Issue
6.482343779,2.224581014,2.221074825,28.92696022,353.9413491,3,1,No Failure
7.005488773,2,2.719991523,41.82463785,423.4558326,1,1,Trimmer Bearing Fault
4.983831428,4.75282549,5.411853586,35.04037709,445.6917662,1,1,Trimmer Bearing Fault
2.858786373,2.204525775,4.67584703,48.71001754,397.1567161,1,1,Trimmer Bearing Fault
2.873284917,2.520694585,3.430677177,39.55953563,398.4302159,2,1,Drill Issue
4.981353131,2.93576608,2.059681595,36.24421617,381.1827913,1,1,Trimmer Bearing Fault
6.883150359,2,2.005461538,44.53897612,410.2498874,1,1,Trimmer Bearing Fault
2.487555702,3.670209117,3.153159412,42.35879172,325.2168748,2,1,Drill Issue
3.04176127,2.693145463,3.263299911,45.77570798,378.0676794,3,1,No Failure
2.621396555,4.260735151,5.259340499,36.50490659,320.4006567,2,1,Drill Issue
4.835622971,4.906963605,5.070320007,46.49120461,425.3161699,1,1,Trimmer Bearing Fault
7.13556332,2.880952194,3.081955872,42.53562691,362.7897071,1,1,Trimmer Bearing Fault
4.303256926,5.471839873,5.658478837,35.4937532,343.8822593,2,1,Drill Issue
4.368785651,2.89287851,5.12193697,46.47475472,442.3393168,1,1,Trimmer Bearing Fault
2.919036049,5.457682332,3.219728369,42.33200224,298.536169,2,1,Drill Issue
5.421273552,2.021941258,2.097186221,30.37265663,398.8036927,3,1,No Failure
2.620877406,6.521448134,5.643056679,41.34244406,367.9914273,2,1,Drill Issue
4.11744857,7.46749259,3.857450358,31.93015455,303.1455595,2,1,Drill Issue
5.479839157,2,2.922837496,36.02407119,423.5601002,1,1,Trimmer Bearing Fault
4.194604168,3.119599349,5.863255829,33.1733403,443.9314622,1,1,Trimmer Bearing Fault
5.415658453,7.033308199,5.80174897,34.70322423,397.0957157,2,1,Drill Issue
3.968869396,2.477563366,5.75533231,33.2285699,408.3498334,1,1,Trimmer Bearing Fault
2.129257928,5.27395789,3.094407151,33.9815352,385.1769606,1,1,Trimmer Bearing Fault
4.742448395,2.166867684,4.385442736,39.06609649,380.7853017,1,1,Trimmer Bearing Fault
6.685249424,4.361270194,4.141463335,46.01474954,407.8977508,1,1,Trimmer Bearing Fault
4.802814442,2.208491636,2.011579536,42.37012076,369.9144645,1,1,Trimmer Bearing Fault
2.070816912,2.708158075,6.647743936,41.99351274,304.24568,2,1,Drill Issue
7.341664235,2.556089138,5.122168234,32.16800031,436.6670396,1,1,Trimmer Bearing Fault
2.785041435,4.582540822,4.560695904,35.99187608,395.7175377,2,1,Drill Issue
2,7.783057995,4.994590213,47.13045272,363.1780514,2,1,Drill Issue
5.785623622,4.481854319,3.849686193,45.05122742,439.0370358,1,1,Trimmer Bearing Fault
4.160770151,2.694437677,5.253481293,33.36385195,396.9304057,1,1,Trimmer Bearing Fault
4.132057007,5.298829038,5.949698939,35.82485385,379.4598561,2,1,Drill Issue
2,4.102123787,4.471512138,41.18297053,356.5989955,2,1,Drill Issue
6.31432347,4.295646518,3.003672303,46.40959563,378.1954293,1,1,Trimmer Bearing Fault
4.433051773,5.68169403,3.559825318,35.81952587,337.7108381,2,1,Drill Issue
3.066243493,5.588274295,4.596657348,48.72247833,401.7850705,2,1,Drill Issue
4.155405395,4.117488018,3.048883795,30.89099557,315.6583135,2,1,Drill Issue
2.408099642,4.115145979,6.255195011,41.60338706,337.0028509,2,1,Drill Issue
2,3.239617172,4.895412924,47.62270563,333.2519293,2,1,Drill Issue
4.404191825,2.965354109,3.03041229,33.50714488,330.5551913,2,1,Drill Issue
3.461429076,6.023633265,2.966509131,29.42134159,334.9712827,2,1,Drill Issue
2.003068748,2.5299823,5.403598211,44.73287581,373.5962652,2,1,Drill Issue
4.18104981,2.827778026,3.117823993,34.89725215,357.0927889,1,1,Trimmer Bearing Fault
3.462583312,5.234326141,2.090216541,49.11883673,400.9801506,1,1,Trimmer Bearing Fault
5.956535666,6.715942698,4.647565257,33.96033156,427.6337484,1,1,Trimmer Bearing Fault
2,3.090567209,4.327248537,49.11220194,402.473417,2,1,Drill Issue
2.58722669,4.524580933,6.625265757,41.07552625,339.5511382,2,1,Drill Issue
